Date,Price,Open,High,Low,Vol.,Change %
2/26/2024,"53,600.00","52,800.00","54,500.00","52,000.00",1.53M,3.08%
2/23/2024,"52,000.00","49,800.00","53,200.00","49,300.00",6.94M,4.52%
2/22/2024,"49,750.00","49,800.00","49,900.00","49,500.00",1.60M,0.00%
2/21/2024,"49,750.00","49,750.00","49,800.00","48,900.00",1.85M,0.71%
2/20/2024,"49,400.00","49,500.00","50,200.00","49,400.00",1.57M,0.20%
2/19/2024,"49,300.00","48,750.00","50,300.00","48,250.00",3.28M,1.54%
2/16/2024,"48,550.00","49,000.00","49,000.00","48,300.00",1.35M,-0.82%
2/15/2024,"48,950.00","48,950.00","49,250.00","48,450.00",1.63M,0.00%
2/7/2024,"48,950.00","48,800.00","49,050.00","48,600.00",1.86M,0.31%
2/6/2024,"48,800.00","48,800.00","48,800.00","48,000.00",1.53M,0.31%
2/5/2024,"48,650.00","47,100.00","49,400.00","47,050.00",2.25M,3.73%
2/2/2024,"46,900.00","47,300.00","47,500.00","46,700.00",1.95M,-0.74%
2/1/2024,"47,250.00","47,500.00","47,950.00","47,150.00",1.54M,-0.94%
1/31/2024,"47,700.00","48,500.00","48,800.00","47,500.00",1.67M,-1.55%
1/30/2024,"48,450.00","48,800.00","48,900.00","48,200.00",1.12M,-0.51%
1/29/2024,"48,700.00","48,900.00","49,200.00","48,500.00",984.50K,-0.51%
1/26/2024,"48,950.00","48,400.00","48,950.00","48,400.00",812.40K,1.14%
1/25/2024,"48,400.00","48,900.00","49,750.00","48,400.00",1.35M,-1.02%
1/24/2024,"48,900.00","48,500.00","49,200.00","48,450.00",1.87M,-1.01%
1/23/2024,"49,400.00","49,500.00","49,800.00","48,650.00",2.18M,-0.80%
1/22/2024,"49,800.00","49,950.00","50,200.00","48,700.00",2.37M,-0.10%
1/19/2024,"49,850.00","47,900.00","49,850.00","47,200.00",2.95M,4.95%
1/18/2024,"47,500.00","46,850.00","47,850.00","46,650.00",2.28M,1.39%
1/17/2024,"46,850.00","46,550.00","47,000.00","46,300.00",1.46M,-0.11%
1/16/2024,"46,900.00","46,050.00","46,950.00","46,050.00",1.13M,0.64%
1/15/2024,"46,600.00","46,050.00","47,000.00","46,050.00",1.34M,1.30%
1/12/2024,"46,000.00","45,900.00","47,200.00","45,050.00",3.07M,-1.08%
1/11/2024,"46,500.00","47,200.00","47,250.00","46,200.00",3.39M,-1.90%
1/10/2024,"47,400.00","46,050.00","47,800.00","46,000.00",2.14M,2.93%
1/9/2024,"46,050.00","47,000.00","47,000.00","46,050.00",1.74M,-0.75%
1/8/2024,"46,400.00","44,800.00","46,500.00","44,650.00",1.95M,4.27%
1/5/2024,"44,500.00","43,700.00","44,950.00","43,700.00",1.33M,1.95%
1/4/2024,"43,650.00","43,900.00","45,000.00","43,600.00",3.21M,-0.34%
1/3/2024,"43,800.00","43,400.00","44,100.00","43,000.00",1.56M,1.86%
1/2/2024,"43,000.00","43,400.00","43,600.00","42,700.00",1.11M,-0.92%
12/29/2023,"43,400.00","42,700.00","43,400.00","42,300.00",882.10K,1.64%
12/28/2023,"42,700.00","43,000.00","43,150.00","42,700.00",1.10M,-0.70%
12/27/2023,"43,000.00","42,800.00","43,200.00","42,800.00",938.90K,0.00%
12/26/2023,"43,000.00","43,200.00","43,550.00","42,700.00",1.16M,-0.46%
12/25/2023,"43,200.00","42,500.00","43,300.00","42,000.00",1.17M,1.77%
12/22/2023,"42,450.00","41,800.00","42,450.00","41,400.00",1.19M,1.56%
12/21/2023,"41,800.00","40,900.00","41,900.00","40,900.00",1.14M,1.21%
12/20/2023,"41,300.00","41,900.00","42,000.00","40,800.00",1.02M,0.24%
12/19/2023,"41,200.00","41,000.00","41,500.00","40,550.00",823.30K,0.49%
12/18/2023,"41,000.00","41,050.00","41,500.00","40,500.00",678.40K,-1.20%
12/15/2023,"41,500.00","41,450.00","41,700.00","41,250.00",562.00K,-0.24%
12/14/2023,"41,600.00","41,650.00","41,800.00","41,300.00",779.80K,0.00%
12/13/2023,"41,600.00","41,900.00","42,000.00","40,600.00",793.40K,-0.72%
12/12/2023,"41,900.00","41,500.00","42,050.00","41,200.00",956.50K,1.21%
12/11/2023,"41,400.00","42,000.00","42,200.00","41,350.00",1.59M,-1.19%
12/8/2023,"41,900.00","40,600.00","42,000.00","40,600.00",2.41M,3.20%
12/7/2023,"40,600.00","40,350.00","41,000.00","40,000.00",1.96M,1.50%
12/6/2023,"40,000.00","39,650.00","40,400.00","39,400.00",1.16M,0.88%
12/5/2023,"39,650.00","39,800.00","39,900.00","39,400.00",654.40K,-0.38%
12/4/2023,"39,800.00","39,500.00","39,800.00","39,350.00",711.90K,1.02%
12/1/2023,"39,400.00","38,900.00","39,500.00","38,850.00",761.10K,1.42%
11/30/2023,"38,850.00","39,000.00","39,500.00","38,800.00",726.30K,-1.15%
11/29/2023,"39,300.00","39,000.00","39,300.00","38,900.00",811.80K,1.16%
11/28/2023,"38,850.00","39,000.00","39,000.00","38,200.00",833.90K,1.81%
11/27/2023,"38,158.00","38,735.00","38,735.00","37,980.00",842.47K,-1.49%
11/24/2023,"38,735.00","38,158.00","38,735.00","37,625.00",913.92K,1.51%
11/23/2023,"38,158.00","39,045.00","39,045.00","38,158.00",851.15K,-1.38%
11/22/2023,"38,690.00","39,001.00","39,045.00","38,513.00",831.77K,-0.80%
11/21/2023,"39,001.00","38,779.00","39,001.00","38,158.00",928.79K,1.85%
11/20/2023,"38,291.00","37,270.00","38,912.00","37,270.00",912.56K,0.58%
11/17/2023,"38,069.00","39,045.00","39,045.00","37,758.00",1.36M,-1.94%
11/16/2023,"38,823.00","39,267.00","39,400.00","38,557.00",1.09M,-0.91%
11/15/2023,"39,178.00","38,513.00","39,178.00","38,335.00",1.63M,2.67%
11/14/2023,"38,158.00","37,492.00","38,557.00","37,492.00",1.77M,2.14%
11/13/2023,"37,359.00","37,448.00","37,892.00","37,226.00",534.04K,-0.24%
11/10/2023,"37,448.00","37,625.00","38,069.00","37,359.00",707.02K,-1.52%
11/9/2023,"38,025.00","38,158.00","38,291.00","37,803.00",852.73K,-0.12%
11/8/2023,"38,069.00","36,960.00","38,158.00","36,871.00",1.09M,2.63%
11/7/2023,"37,093.00","37,270.00","37,270.00","36,827.00",598.72K,0.00%
11/6/2023,"37,093.00","36,960.00","37,448.00","36,915.00",661.38K,0.72%
11/3/2023,"36,827.00","37,492.00","37,492.00","36,827.00",634.90K,-0.36%
11/2/2023,"36,960.00","36,250.00","36,960.00","36,028.00",777.79K,4.12%
11/1/2023,"35,496.00","36,294.00","36,294.00","35,229.00",395.43K,-0.50%
10/31/2023,"35,673.00","36,383.00","36,827.00","35,673.00",614.16K,-1.95%
10/30/2023,"36,383.00","37,182.00","37,182.00","36,383.00",609.20K,-2.38%
10/27/2023,"37,270.00","35,984.00","37,270.00","35,673.00",1.01M,3.57%
10/26/2023,"35,984.00","35,496.00","36,294.00","34,608.00",2.23M,-0.49%
10/25/2023,"36,161.00","36,649.00","36,915.00","36,161.00",835.94K,-1.33%
10/24/2023,"36,649.00","35,629.00","36,782.00","35,629.00",1.03M,2.48%
10/23/2023,"35,762.00","35,762.00","35,939.00","35,584.00",796.49K,-0.49%
10/20/2023,"35,939.00","35,673.00","35,939.00","35,096.00",1.10M,0.75%
10/19/2023,"35,673.00","35,673.00","36,028.00","35,229.00",1.32M,0.50%
10/18/2023,"35,496.00","36,649.00","36,694.00","35,496.00",1.64M,-3.15%
10/17/2023,"36,649.00","37,182.00","37,448.00","36,649.00",1.10M,-0.84%
10/16/2023,"36,960.00","37,714.00","37,714.00","36,605.00",1.10M,-2.00%
10/13/2023,"37,714.00","37,448.00","37,714.00","37,359.00",1.16M,0.83%
10/12/2023,"37,403.00","37,315.00","37,625.00","37,182.00",1.14M,0.36%
10/11/2023,"37,270.00","37,714.00","37,714.00","37,049.00",1.26M,-0.12%
10/10/2023,"37,315.00","37,448.00","37,714.00","37,182.00",987.84K,0.24%
10/9/2023,"37,226.00","37,448.00","37,537.00","37,093.00",788.61K,-0.59%
10/6/2023,"37,448.00","36,915.00","37,714.00","36,560.00",625.66K,1.44%
10/5/2023,"36,915.00","37,714.00","38,025.00","36,871.00",592.86K,-2.12%
10/4/2023,"37,714.00","36,383.00","38,113.00","36,383.00",1.01M,2.29%
10/3/2023,"36,871.00","38,735.00","38,823.00","36,871.00",1.51M,-5.46%
10/2/2023,"39,001.00","39,356.00","39,622.00","38,868.00",775.42K,-0.90%
9/29/2023,"39,356.00","39,400.00","39,711.00","39,223.00",611.46K,0.00%
9/28/2023,"39,356.00","39,356.00","39,666.00","39,267.00",783.87K,-0.11%
9/27/2023,"39,400.00","39,356.00","39,666.00","39,267.00",1.22M,0.11%
9/26/2023,"39,356.00","40,199.00","40,199.00","39,223.00",1.26M,-1.66%
9/25/2023,"40,021.00","40,864.00","40,864.00","39,844.00",1.17M,-2.06%
9/22/2023,"40,864.00","39,755.00","40,864.00","39,223.00",2.05M,1.88%
9/21/2023,"40,110.00","40,554.00","40,864.00","40,021.00",1.03M,-1.09%
9/20/2023,"40,554.00","40,110.00","40,554.00","40,021.00",758.74K,1.11%
9/19/2023,"40,110.00","40,642.00","40,953.00","39,933.00",1.34M,-1.20%
9/18/2023,"40,598.00","41,707.00","41,707.00","40,199.00",1.63M,-2.24%
9/15/2023,"41,530.00","41,707.00","42,062.00","41,530.00",1.19M,0.11%
9/14/2023,"41,485.00","41,707.00","42,506.00","41,485.00",2.11M,-0.53%
9/13/2023,"41,707.00","41,796.00","42,018.00","41,264.00",1.35M,0.00%
9/12/2023,"41,707.00","41,485.00","41,707.00","41,175.00",1.12M,1.07%
9/11/2023,"41,264.00","42,062.00","42,062.00","40,820.00",1.09M,-1.06%
9/8/2023,"41,707.00","42,151.00","42,195.00","41,663.00",1.80M,-0.74%
9/7/2023,"42,018.00","42,151.00","42,728.00","41,885.00",1.32M,0.10%
9/6/2023,"41,974.00","42,329.00","42,329.00","41,840.00",1.33M,-0.42%
9/5/2023,"42,151.00","41,707.00","42,329.00","41,707.00",1.54M,1.17%
8/31/2023,"41,663.00","41,131.00","41,663.00","41,086.00",1.88M,1.62%
8/30/2023,"40,997.00","40,820.00","41,352.00","40,642.00",1.27M,0.87%
8/29/2023,"40,642.00","40,288.00","40,909.00","40,243.00",1.53M,0.88%
8/28/2023,"40,288.00","40,243.00","40,731.00","40,199.00",834.24K,0.44%
8/25/2023,"40,110.00","40,642.00","40,642.00","39,977.00",1.32M,-1.31%
8/24/2023,"40,642.00","40,554.00","40,909.00","40,243.00",1.53M,0.22%
8/23/2023,"40,554.00","40,997.00","40,997.00","40,288.00",1.54M,-0.22%
8/22/2023,"40,642.00","39,844.00","40,776.00","39,489.00",1.45M,0.44%
8/21/2023,"40,465.00","39,578.00","41,574.00","39,489.00",2.04M,3.17%
8/18/2023,"39,223.00","41,796.00","41,796.00","39,134.00",3.21M,-6.16%
8/17/2023,"41,796.00","42,151.00","42,329.00","41,796.00",1.88M,-0.84%
8/16/2023,"42,151.00","41,663.00","42,240.00","41,619.00",1.53M,1.06%
8/15/2023,"41,707.00","42,062.00","42,240.00","41,574.00",1.87M,-1.26%
8/14/2023,"42,240.00","41,707.00","42,284.00","41,397.00",2.39M,1.93%
8/11/2023,"41,441.00","41,264.00","41,619.00","40,465.00",2.37M,0.43%
8/10/2023,"41,264.00","42,772.00","42,950.00","41,264.00",2.94M,-3.53%
8/9/2023,"42,772.00","43,172.00","43,305.00","42,639.00",2.03M,-0.93%
8/8/2023,"43,172.00","43,393.00","43,881.00","43,083.00",2.37M,-0.41%
8/7/2023,"43,349.00","43,216.00","43,881.00","42,994.00",2.26M,0.93%
8/4/2023,"42,950.00","43,038.00","43,393.00","42,772.00",2.47M,-0.31%
8/3/2023,"43,083.00","43,571.00","43,615.00","42,950.00",2.36M,-1.12%
8/2/2023,"43,571.00","42,772.00","43,748.00","42,728.00",2.65M,1.87%
8/1/2023,"42,772.00","42,195.00","43,926.00","41,885.00",4.30M,2.12%
7/31/2023,"41,885.00","41,707.00","42,107.00","41,441.00",2.11M,1.07%
7/28/2023,"41,441.00","41,441.00","41,974.00","41,175.00",1.98M,0.00%
7/27/2023,"41,441.00","41,974.00","42,062.00","41,397.00",1.54M,-1.37%
7/26/2023,"42,018.00","41,840.00","42,639.00","41,840.00",2.62M,0.43%
7/25/2023,"41,840.00","41,485.00","41,885.00","41,441.00",1.83M,0.75%
7/24/2023,"41,530.00","41,619.00","42,240.00","41,530.00",2.22M,0.11%
7/21/2023,"41,485.00","41,042.00","41,485.00","40,909.00",1.60M,1.08%
7/20/2023,"41,042.00","40,997.00","41,175.00","40,687.00",1.05M,0.00%
7/19/2023,"41,042.00","41,619.00","41,619.00","40,687.00",2.63M,-0.96%
7/18/2023,"41,441.00","40,997.00","41,441.00","40,997.00",1.88M,1.08%
7/17/2023,"40,997.00","41,485.00","41,796.00","40,997.00",2.51M,-1.18%
7/14/2023,"41,485.00","41,619.00","42,284.00","40,864.00",2.94M,-0.32%
7/13/2023,"41,619.00","41,619.00","42,151.00","41,308.00",2.12M,0.43%
7/12/2023,"41,441.00","41,663.00","41,840.00","40,953.00",2.63M,0.32%
7/11/2023,"41,308.00","41,885.00","42,062.00","41,264.00",2.95M,-0.85%
7/10/2023,"41,663.00","39,400.00","41,663.00","39,223.00",5.21M,5.98%
7/7/2023,"39,311.00","38,779.00","39,311.00","38,779.00",991.79K,0.79%
7/6/2023,"39,001.00","39,223.00","39,622.00","38,690.00",1.51M,-0.90%
7/5/2023,"39,356.00","39,223.00","39,711.00","39,090.00",1.46M,0.80%
7/4/2023,"39,045.00","39,400.00","39,533.00","38,823.00",1.33M,-1.12%
7/3/2023,"39,489.00","38,956.00","39,489.00","38,779.00",1.22M,2.65%
6/30/2023,"38,468.00","39,489.00","39,755.00","38,468.00",1.10M,-2.59%
6/29/2023,"39,489.00","40,288.00","40,731.00","39,489.00",1.78M,-1.87%
6/28/2023,"40,243.00","39,311.00","40,243.00","39,178.00",2.63M,2.37%
6/27/2023,"39,311.00","39,134.00","39,444.00","39,045.00",894.53K,0.00%
6/26/2023,"39,311.00","39,489.00","39,799.00","38,956.00",1.38M,0.00%
6/23/2023,"39,311.00","38,956.00","39,888.00","38,779.00",2.15M,0.79%
6/22/2023,"39,001.00","38,779.00","39,090.00","38,513.00",1.45M,1.27%
6/21/2023,"38,513.00","38,601.00","39,045.00","38,424.00",915.95K,-0.23%
6/20/2023,"38,601.00","38,557.00","38,601.00","38,291.00",915.83K,0.46%
6/19/2023,"38,424.00","38,868.00","38,912.00","38,424.00",897.01K,-0.92%
6/16/2023,"38,779.00","39,311.00","39,489.00","38,735.00",1.62M,-0.34%
6/15/2023,"38,912.00","38,956.00","39,223.00","38,779.00",927.89K,-0.34%
6/14/2023,"39,045.00","39,578.00","39,666.00","39,045.00",1.50M,-0.79%
6/13/2023,"39,356.00","38,779.00","39,489.00","38,735.00",1.50M,1.60%
6/12/2023,"38,735.00","38,690.00","38,735.00","38,158.00",1.27M,0.46%
6/9/2023,"38,557.00","38,868.00","39,090.00","38,247.00",1.45M,-0.57%
6/8/2023,"38,779.00","39,400.00","39,489.00","38,779.00",1.87M,-1.47%
6/7/2023,"39,356.00","39,755.00","39,844.00","39,356.00",1.09M,-1.00%
6/6/2023,"39,755.00","39,933.00","39,933.00","39,311.00",953.47K,0.22%
6/5/2023,"39,666.00","39,844.00","40,243.00","39,666.00",1.08M,0.00%
6/2/2023,"39,666.00","39,045.00","39,844.00","39,045.00",1.36M,1.82%
6/1/2023,"38,956.00","39,045.00","39,045.00","38,735.00",696.31K,-0.23%
5/31/2023,"39,045.00","38,868.00","39,045.00","38,646.00",868.62K,0.46%
5/30/2023,"38,868.00","39,045.00","39,045.00","38,690.00",902.42K,-0.23%
5/29/2023,"38,956.00","39,001.00","39,001.00","38,513.00",752.88K,1.15%
5/26/2023,"38,513.00","39,134.00","39,134.00","38,513.00",613.94K,-0.80%
5/25/2023,"38,823.00","38,601.00","39,045.00","38,557.00",738.57K,0.58%
5/24/2023,"38,601.00","39,045.00","39,045.00","38,601.00",864.45K,-0.80%
5/23/2023,"38,912.00","39,844.00","39,844.00","38,912.00",849.12K,-1.24%
5/22/2023,"39,400.00","39,400.00","39,888.00","39,400.00",684.93K,0.00%
5/19/2023,"39,400.00","39,578.00","39,888.00","39,311.00",679.75K,-0.56%
5/18/2023,"39,622.00","39,844.00","39,888.00","39,489.00",580.02K,-0.33%
5/17/2023,"39,755.00","39,933.00","40,021.00","39,755.00",975.78K,-0.45%
5/16/2023,"39,933.00","40,021.00","40,021.00","39,711.00",483.67K,0.22%
5/15/2023,"39,844.00","40,820.00","40,820.00","39,844.00",490.77K,-0.22%
5/12/2023,"39,933.00","39,933.00","40,021.00","39,533.00",482.65K,0.00%
5/11/2023,"39,933.00","39,933.00","40,154.00","39,755.00",575.28K,0.00%
5/10/2023,"39,933.00","40,199.00","40,199.00","39,489.00",670.51K,-0.22%
5/9/2023,"40,021.00","39,666.00","40,243.00","39,666.00",733.50K,0.89%
5/8/2023,"39,666.00","38,646.00","40,376.00","38,646.00",1.27M,2.88%
5/5/2023,"38,557.00","38,868.00","38,912.00","38,557.00",334.13K,-0.69%
5/4/2023,"38,823.00","38,601.00","39,223.00","38,424.00",424.28K,0.58%
4/28/2023,"38,601.00","39,001.00","39,134.00","38,601.00",467.21K,-0.91%
4/27/2023,"38,956.00","39,134.00","39,134.00","38,601.00",183.80K,-0.45%
4/26/2023,"39,134.00","38,601.00","39,311.00","38,335.00",456.51K,1.26%
4/25/2023,"38,646.00","38,690.00","38,956.00","38,291.00",607.63K,-0.34%
4/24/2023,"38,779.00","39,223.00","39,223.00","38,779.00",521.64K,-1.13%
4/21/2023,"39,223.00","39,578.00","39,578.00","39,223.00",399.49K,-0.90%
4/20/2023,"39,578.00","39,356.00","39,578.00","39,178.00",289.50K,0.45%
4/19/2023,"39,400.00","39,711.00","39,711.00","39,223.00",509.47K,-0.45%
4/18/2023,"39,578.00","39,755.00","39,933.00","39,311.00",720.88K,-0.89%
4/17/2023,"39,933.00","39,444.00","40,021.00","39,400.00",807.54K,1.24%
4/14/2023,"39,444.00","39,933.00","39,933.00","39,444.00",697.21K,-1.11%
4/13/2023,"39,888.00","39,400.00","39,933.00","39,400.00",877.86K,1.24%
4/12/2023,"39,400.00","39,489.00","39,755.00","39,223.00",873.91K,0.00%
4/11/2023,"39,400.00","39,444.00","39,622.00","39,178.00",1.39M,-0.67%
4/10/2023,"39,666.00","40,642.00","40,642.00","39,666.00",2.04M,-2.08%
4/7/2023,"40,509.00","40,598.00","40,820.00","40,376.00",824.78K,-0.76%
4/6/2023,"40,820.00","40,376.00","41,264.00","40,199.00",1.71M,1.10%
4/5/2023,"40,376.00","40,820.00","41,086.00","40,199.00",1.54M,-1.09%
4/4/2023,"40,820.00","40,731.00","40,953.00","40,554.00",1.00M,0.22%
4/3/2023,"40,731.00","41,397.00","41,530.00","40,642.00",1.42M,-0.65%
3/31/2023,"40,997.00","40,997.00","41,707.00","40,864.00",725.39K,0.00%
3/30/2023,"40,997.00","41,042.00","41,352.00","40,997.00",788.49K,0.00%
3/29/2023,"40,997.00","40,820.00","41,131.00","40,421.00",341.56K,0.43%
3/28/2023,"40,820.00","41,264.00","41,530.00","40,820.00",567.96K,0.00%
3/27/2023,"40,820.00","40,421.00","40,953.00","39,933.00",757.50K,0.99%
3/24/2023,"40,421.00","40,731.00","41,086.00","40,376.00",410.87K,-0.76%
3/23/2023,"40,731.00","40,199.00","40,820.00","40,199.00",467.55K,-0.44%
3/22/2023,"40,909.00","40,598.00","40,997.00","40,332.00",631.97K,1.65%
3/21/2023,"40,243.00","40,288.00","40,598.00","39,755.00",835.71K,0.00%
3/20/2023,"40,243.00","40,820.00","40,820.00","39,933.00",660.14K,-2.05%
3/17/2023,"41,086.00","41,707.00","41,707.00","40,820.00",350.13K,0.11%
3/16/2023,"41,042.00","40,864.00","41,619.00","40,864.00",986.83K,-1.18%
3/15/2023,"41,530.00","40,820.00","42,062.00","40,332.00",708.14K,3.88%
3/14/2023,"39,977.00","40,909.00","41,131.00","39,711.00",1.63M,-2.59%
3/13/2023,"41,042.00","41,352.00","41,619.00","41,042.00",1.05M,-1.91%
3/10/2023,"41,840.00","42,107.00","42,107.00","41,663.00",971.61K,-1.05%
3/9/2023,"42,284.00","42,595.00","42,595.00","41,752.00",1.32M,-0.73%
3/8/2023,"42,595.00","41,175.00","42,595.00","40,731.00",1.39M,2.35%
3/7/2023,"41,619.00","40,376.00","41,796.00","40,376.00",1.84M,2.40%
3/6/2023,"40,642.00","40,731.00","41,707.00","40,199.00",974.66K,-0.22%
3/3/2023,"40,731.00","41,175.00","41,264.00","40,154.00",828.72K,-1.08%
3/2/2023,"41,175.00","40,509.00","41,264.00","40,288.00",1.10M,1.64%
3/1/2023,"40,509.00","39,045.00","40,509.00","38,868.00",834.92K,3.51%
2/28/2023,"39,134.00","39,267.00","39,578.00","39,090.00",290.29K,-0.34%
2/27/2023,"39,267.00","39,489.00","39,489.00","38,690.00",1.06M,-0.79%
2/24/2023,"39,578.00","39,977.00","40,421.00","39,400.00",561.08K,-2.09%
2/23/2023,"40,421.00","39,888.00","40,421.00","38,779.00",1.44M,1.22%
2/22/2023,"39,933.00","40,687.00","40,820.00","39,933.00",1.12M,-2.70%
2/21/2023,"41,042.00","41,885.00","41,974.00","41,042.00",1.12M,-2.01%
2/20/2023,"41,885.00","40,642.00","42,018.00","40,642.00",1.70M,3.06%
2/17/2023,"40,642.00","39,933.00","40,642.00","39,888.00",1.68M,1.78%
2/16/2023,"39,933.00","39,666.00","39,933.00","39,045.00",1.20M,2.27%
2/15/2023,"39,045.00","38,291.00","39,444.00","38,291.00",681.32K,1.38%
2/14/2023,"38,513.00","39,489.00","39,489.00","38,424.00",1.49M,-2.25%
2/13/2023,"39,400.00","38,113.00","39,400.00","38,113.00",1.79M,3.38%
2/10/2023,"38,113.00","39,400.00","39,533.00","38,113.00",1.58M,-2.39%
2/9/2023,"39,045.00","39,489.00","39,933.00","39,045.00",1.34M,-1.12%
2/8/2023,"39,489.00","38,956.00","40,154.00","38,956.00",2.02M,1.60%
2/7/2023,"38,868.00","39,933.00","40,243.00","38,779.00",1.77M,-2.67%
2/6/2023,"39,933.00","38,424.00","39,933.00","38,069.00",1.97M,3.81%
2/3/2023,"38,468.00","38,601.00","38,868.00","38,291.00",1.55M,0.46%
2/2/2023,"38,291.00","37,936.00","38,690.00","37,359.00",3.23M,0.82%
2/1/2023,"37,980.00","40,243.00","40,376.00","37,803.00",2.83M,-5.10%
1/31/2023,"40,021.00","39,267.00","40,021.00","38,646.00",1.85M,1.35%
1/30/2023,"39,489.00","39,045.00","39,844.00","39,045.00",1.36M,-0.11%
1/27/2023,"39,533.00","41,264.00","41,352.00","39,489.00",1.95M,-3.05%
1/19/2023,"40,776.00","40,021.00","41,086.00","39,888.00",1.87M,1.89%
1/18/2023,"40,021.00","39,844.00","40,421.00","39,755.00",2.07M,0.33%
1/17/2023,"39,888.00","39,933.00","40,199.00","39,578.00",1.69M,0.56%
1/16/2023,"39,666.00","37,270.00","39,666.00","37,226.00",5.34M,6.94%
1/13/2023,"37,093.00","36,915.00","37,448.00","36,915.00",1.84M,0.85%
1/12/2023,"36,782.00","36,694.00","37,226.00","36,383.00",798.07K,0.48%
1/11/2023,"36,605.00","36,915.00","37,448.00","36,294.00",1.73M,-0.12%
1/10/2023,"36,649.00","36,915.00","37,004.00","36,161.00",1.04M,0.73%
1/9/2023,"36,383.00","37,448.00","37,448.00","36,250.00",1.49M,-1.56%
1/6/2023,"36,960.00","36,161.00","37,670.00","36,028.00",3.83M,2.21%
1/5/2023,"36,161.00","36,383.00","36,472.00","35,717.00",1.32M,-0.12%
1/4/2023,"36,206.00","36,560.00","37,448.00","35,851.00",2.33M,-0.97%
1/3/2023,"36,560.00","34,874.00","36,560.00","34,653.00",1.95M,6.74%
12/30/2022,"34,253.00","35,717.00","36,827.00","34,253.00",2.95M,-3.50%
12/29/2022,"35,496.00","37,270.00","37,359.00","35,496.00",1.43M,-4.53%
12/28/2022,"37,182.00","35,584.00","37,625.00","35,141.00",4.16M,4.75%
12/27/2022,"35,496.00","34,431.00","35,496.00","34,342.00",1.69M,3.09%
12/26/2022,"34,431.00","34,608.00","34,697.00","34,386.00",1.42M,-0.51%
12/23/2022,"34,608.00","35,052.00","35,052.00","34,608.00",778.24K,0.00%
12/22/2022,"34,608.00","34,475.00","35,407.00","34,386.00",1.51M,1.04%
12/21/2022,"34,253.00","34,475.00","35,141.00","34,120.00",1.61M,0.26%
12/20/2022,"34,165.00","34,431.00","34,608.00","33,277.00",1.86M,-0.77%
12/19/2022,"34,431.00","34,431.00","35,939.00","34,431.00",2.16M,-0.25%
12/16/2022,"34,519.00","34,298.00","35,052.00","34,298.00",1.13M,-0.26%
12/15/2022,"34,608.00","34,253.00","35,362.00","34,253.00",1.65M,0.51%
12/14/2022,"34,431.00","35,229.00","35,229.00","34,431.00",743.08K,0.26%
12/13/2022,"34,342.00","33,765.00","35,052.00","33,765.00",1.92M,1.57%
12/12/2022,"33,810.00","34,963.00","35,407.00","33,810.00",2.24M,-2.81%
12/9/2022,"34,786.00","34,519.00","35,052.00","33,987.00",1.83M,0.51%
12/8/2022,"34,608.00","34,786.00","36,560.00","34,431.00",3.08M,0.00%
12/7/2022,"34,608.00","35,052.00","35,052.00","34,165.00",2.03M,-0.26%
12/6/2022,"34,697.00","36,472.00","36,472.00","34,697.00",3.01M,-5.21%
12/5/2022,"36,605.00","36,738.00","37,270.00","35,984.00",1.88M,0.12%
12/2/2022,"36,560.00","34,608.00","36,649.00","34,564.00",1.69M,5.64%
12/1/2022,"34,608.00","36,472.00","36,827.00","34,608.00",2.18M,-5.11%
11/30/2022,"36,472.00","36,383.00","37,537.00","35,052.00",2.32M,0.24%
11/29/2022,"36,383.00","35,052.00","36,383.00","34,475.00",2.87M,3.80%
11/28/2022,"35,052.00","35,496.00","36,028.00","34,608.00",2.94M,-1.25%
11/25/2022,"35,496.00","34,076.00","35,496.00","33,898.00",2.89M,5.26%
11/24/2022,"33,721.00","33,011.00","34,076.00","32,656.00",2.02M,1.61%
11/23/2022,"33,188.00","32,301.00","33,721.00","31,902.00",2.72M,2.61%
11/22/2022,"32,345.00","30,704.00","32,612.00","30,704.00",2.38M,2.68%
11/21/2022,"31,502.00","32,390.00","32,390.00","31,502.00",1.45M,-1.25%
11/18/2022,"31,902.00","31,635.00","31,990.00","30,171.00",1.56M,0.84%
11/17/2022,"31,635.00","32,124.00","32,390.00","31,502.00",1.68M,-0.14%
11/16/2022,"31,680.00","28,308.00","31,680.00","27,997.00",1.81M,6.89%
11/15/2022,"29,639.00","31,059.00","31,724.00","29,639.00",2.13M,-6.96%
11/14/2022,"31,857.00","31,591.00","32,745.00","30,970.00",1.50M,-0.28%
11/11/2022,"31,946.00","31,946.00","32,390.00","31,414.00",2.44M,3.75%
11/10/2022,"30,792.00","31,902.00","31,902.00","29,861.00",2.82M,-4.01%
11/9/2022,"32,079.00","31,147.00","32,656.00","31,103.00",5.07M,3.58%
11/8/2022,"30,970.00","29,284.00","31,059.00","29,284.00",3.47M,4.81%
11/7/2022,"29,550.00","29,106.00","30,260.00","29,106.00",1.78M,0.00%
11/4/2022,"29,550.00","29,284.00","29,861.00","27,997.00",2.68M,0.91%
11/3/2022,"29,284.00","29,417.00","29,994.00","29,284.00",1.27M,-2.08%
11/2/2022,"29,905.00","30,216.00","30,482.00","29,772.00",1.49M,-1.03%
11/1/2022,"30,216.00","30,704.00","31,192.00","30,171.00",1.82M,-1.44%
10/31/2022,"30,659.00","29,994.00","30,926.00","29,905.00",3.00M,2.22%
